item,year,value
문화 및 기타 서비스업,1974,5.855
문화 및 기타 서비스업,1974,5.34
문화 및 기타 서비스업,1974,5.289
문화 및 기타 서비스업,1974,4.999
문화 및 기타 서비스업,1973,4.382
문화 및 기타 서비스업,1973,4.045
문화 및 기타 서비스업,1973,3.96
문화 및 기타 서비스업,1973,4.042
"의료, 보건업 및 사회복지서비스업",1992,25.084
"의료, 보건업 및 사회복지서비스업",1992,24.541
"의료, 보건업 및 사회복지서비스업",1991,24.331
"의료, 보건업 및 사회복지서비스업",1991,24.141
"의료, 보건업 및 사회복지서비스업",1991,22.456
"의료, 보건업 및 사회복지서비스업",1991,22.049
"의료, 보건업 및 사회복지서비스업",1990,22.559
"의료, 보건업 및 사회복지서비스업",1990,22.198
"의료, 보건업 및 사회복지서비스업",1990,20.053
"의료, 보건업 및 사회복지서비스업",1990,19.864
"의료, 보건업 및 사회복지서비스업",1989,19.748
"의료, 보건업 및 사회복지서비스업",1989,19.466
"의료, 보건업 및 사회복지서비스업",1964,0.603
"의료, 보건업 및 사회복지서비스업",1964,0.414
"의료, 보건업 및 사회복지서비스업",1964,0.524
"의료, 보건업 및 사회복지서비스업",1964,0.699
"의료, 보건업 및 사회복지서비스업",1963,0.509
"의료, 보건업 및 사회복지서비스업",1963,0.392
"의료, 보건업 및 사회복지서비스업",1963,0.504
"의료, 보건업 및 사회복지서비스업",1963,0.709
"의료, 보건업 및 사회복지서비스업",1962,0.417
"의료, 보건업 및 사회복지서비스업",1962,0.329
"의료, 보건업 및 사회복지서비스업",1962,0.417
"의료, 보건업 및 사회복지서비스업",1962,0.587
"의료, 보건업 및 사회복지서비스업",1961,0.407
"의료, 보건업 및 사회복지서비스업",1961,0.316
"의료, 보건업 ??? 사회복지서비스업",1961,0.393
"의료, 보건업 및 사회복지서비스업",1961,0.573
"의료, 보건업 및 사회복지서비스업",1960,0.367
"의료, 보건업 및 사회복지서비스업",1960,0.285
"의료, 보건업 및 사회복지서비스업",1960,0.363
"의료, 보건업 및 사회복지서비스업",1960,0.493
"의료, 보건업 및 사회복지서비스업",2021,107.315
"의료, 보건업 및 사회복지서비스업",2020,106.671
"의료, 보건업 및 사회복지서비스업",2019,104.165
"의료, 보건업 및 사회복지서비스업",2018,103.655
"의료, 보건업 및 사회복지서비스업",2017,103.286
"의료, 보건업 및 사회복지서비스업",2016,101.074
"의료, 보건업 및 사회복지서비스업",2015,100
"의료, 보건업 및 사회복지서비스업",2014,97.632
"의료, 보건업 및 사회복지서비스업",2013,96.859
"의료, 보건업 및 사회복지서비스업",2012,96.892
"의료, 보건업 및 사회복지서비스업",2011,96.316
"의료, 보건업 및 사회복지서비스업",2010,97.663
"의료, 보건업 및 사회복지서비스업",2009,96.922
"의료, 보건업 및 사회복지서비스업",2008,91.431
"의료, 보건업 및 사회복지서비스업",2007,87.503
"의료, 보건업 및 사회복지서비스업",2006,83.477
"의료, 보건업 및 사회복지서비스업",2005,80.106
"의료, 보건업 및 사회복지서비스업",2004,76.609
"의료, 보건업 및 ??회복지서비스업",2003,73.531
"의료, 보건업 및 사회복지서비스업",2002,70.556
"의료, 보건업 및 사회복지서비스업",2001,71.425
"의료, 보건업 및 사회복지서비스업",2000,50.791
"의료, 보건업 및 사회복지서비스업",1999,47.003
"의료, 보건업 및 사회복지서비스업",1998,44.364
"의료, 보건업 및 사회복지서비스업",1997,39.407
"의료, 보건업 및 사회복지서비스업",1996,36.6
"의료, 보건업 및 사회복지서비스업",1995,32.51
"의료, 보건업 및 사회복지서비스업",1994,29.714
"의료, 보건업 및 사회복지서비스업",1993,28.047
"의료, 보건업 및 사회복지서비스업",1992,25.745
"의료, 보건업 및 사회복지서비스업",1991,23.192
"의료, 보건업 및 사회복지서비스업",1990,21.062
"의료, 보건업 및 사회복지서비스업",1989,18.916
"의료, 보건업 및 사회복지서비스업",1988,17.672
"의료, 보건업 및 사회복지서비스업",1987,16.448
"의료, 보건업 및 사회복지서비스업",1986,15.816
"의료, 보건업 및 사회복지서비스업",1985,15.017
"의료, 보건업 및 사회복지서비스업",1984,14.264
"의료, 보건업 및 사회복지서비스업",1983,13.73
"의료, 보건업 및 사회복지서비스업",1982,13.001
"의료, 보건업 및 사회복지서비스업",1981,11.56
"의료, 보건업 및 사회복지서비스업",1980,9.823
"의료, 보건업 및 사회복지서비스업",1979,8.23
"의료, 보건업 및 사회복지서비스업",1978,6.449
"의료, 보건업 및 사회복지서비스업",1977,4.65
"의료, 보건업 및 사회복지서비스업",1976,4.125
"의료, 보건업 및 사회복지서비스업",1975,3.604
"의료, 보건업 및 사회복지서비스업",1974,2.749
"의료, 보건업 및 사회복지서비스업",1973,1.999
"의료, 보건업 및 사회복지서비스업",1972,1.837
"의료, 보건업 및 사회복지서비스업",1971,1.59
"의료, 보건업 및 사회복지서비스업",1970,1.39
"의료, 보건업 및 사회복지서비스업",1969,1.222
"의료, 보건업 및 사회복지서비스업",1968,1.038
"의료, 보건업 및 사회복지서비스업",1967,0.924
"의료, 보건업 및 사회복지서비스업",1966,0.861
"의료, 보건업 및 사회복지서비스업",1965,0.73
"의료, 보건업 및 사회복지서비스업",1964,0.555
"의료, 보건업 및 사회복지서비스업",1963,0.541
"의료, 보건업 및 사회복지서비스업",1962,0.425
"의료, 보건업 및 사회복지서비스업",1961,0.423
"의료, 보건업 및 사회복지서비스업",1960,0.386
"의료, 보건업 및 사회복지서비스업",1959,0.37
"의료, 보건업 및 사회복지서비스업",1958,0.297
"의료, 보건업 및 사회복지서비스업",1957,0.274
"의료, 보건업 및 사회복지서비스업",1956,0.256
문화 및 기타 서비스업,1965,1.097
문화 및 기타 서비스업,1964,0.856
문화 및 기타 서비스업,1963,0.729
문화 및 기타 서비스업,1962,0.682
문화 및 기타 서비스업,1960,0.499
문화 및 기타 서비스업,1959,0.444
문화 및 기타 서비스업,1958,0.384
문화 및 기타 서비스업,1957,0.326
문화 및 기타 서비스업,1956,0.231
문화 및 기타 서비스업,1955,0.204
문화 및 기타 서비스업,1954,0.137
문화 및 기타 서비스업,1953,0.081
"의료, 보건업 및 사회복지서비스업",2022,106.75
"의료, 보건업 및 사회복지서비스업",2022,108.887
"의료, 보건업 및 사회복지서비스업",2021,106.238
"의료, 보건업 및 사회복지서비스업",2021,107.728
"의료, 보건업 및 사회복지서비스업",2021,107.03
"전기, 가스 및 수도사업",1998,64.962
"전기, 가스 및 수도사업",1997,58.07
"전기, 가스 및 수도사업",1996,57.023
"전기, 가스 및 수도사업",1995,56.571
"전기, 가스 및 수도사업",1994,53.643
"전기, 가스 및 수도사업",1993,52.042
"의료, 보건업 및 사회복지서비스업",2021,108.358
"의료, 보건업 및 사회복지서비스업",2020,106.305
"의료, 보건업 및 사회복지서비스업",2020,107.354
"의료, 보건업 및 사회복지서비스업",2020,106.392
"의료, 보건업 및 사회복지서비스업",2020,106.651
"의료, 보건업 및 사회복지서비스업",2019,103.645
"의료, 보건업 및 사회복지서비스업",2019,104.396
"의료, 보건업 및 사회복지서비스업",2019,103.608
"의료, 보건업 및 사회복지서비스업",2019,105.076
순생산물세,1966,2.855
"의료, 보건업 및 사회복지서비스업",2018,102.753
"의료, 보건업 및 사회복지서비스업",2018,103.322
"의료, 보건업 및 사회복지서비스업",2018,103.626
"의료, 보건업 및 사회복지서비스업",2018,105.013
"의료, 보건업 및 사회복지서비스업",2017,102.098
"의료, 보건업 및 사회복지서비스업",2017,104.397
"의료, 보건업 및 사회복지서비스업",2017,103.305
"의료, 보건업 및 사회복지서비스업",2017,103.394
"의료, 보건업 및 사회복지서비스업",2016,100.559
"의료, 보건업 및 사회복지서비스업",2016,101.518
"의료, 보건업 및 사회복지서비스업",2016,100.813
"의료, 보건업 및 사회복지서비스업",2016,101.437
"의료, 보건업 및 사회복지서비스업",2015,99.392
"의료, 보건업 및 사회복지서비스업",2015,100.893
"의료, 보건업 및 사회복지서비스업",2015,100.329
"의료, 보건업 및 사회복지서비스업",2015,99.423
"의료, 보건업 및 사회복지서비스업",2014,97.744
"의료, 보건업 및 사회복지서비스업",2014,98.22
"의료, 보건업 및 사회복지서비스업",2014,97.791
"의료, 보건업 및 사회복지서비스업",2014,96.775
"의료, 보건업 및 사회복지서비스업",2013,95.908
"의료, 보건업 및 사회복지서비스업",1955,0.208
"의료, 보건업 및 사회복지서비스업",1954,0.122
"의료, 보건업 및 사회복지서비스업",1953,0.08
교육서비스업,2022,119.861
교육서비스업,2022,100.847
교육서비스업,2021,105.747
교육서비스업,2021,111.502
교육서비스업,2021,120.216
교육서비스업,2021,100.492
교육서비스업,2020,105.459
교육서비스업,2020,110.638
교육서비스업,2020,119.7
교육서비스업,1972,0.94
교육서비스업,1971,1.042
교육서비스업,1971,0.983
교육서비스업,1970,0.686
교육서비스업,1965,0.228
교육서비스업,1965,0.219
교육서비스업,1965,0.193
교육서비스업,1964,0.246
교육서비스업,1964,0.224
교육서비스업,1964,0.216
교육서비스업,1964,0.187
교육서비스업,1969,0.801
교육서비스업,1969,0.621
교육서비스업,1969,0.556
교육서비스업,1969,0.471
제조업,2014,99.573
제조업,2013,96.53
제조업,2013,99.552
"공공행정, 국방 및 사회보장",1978,7.704
"공공행정, 국방 및 사회보장",1977,6.412
"공공행정, 국방 및 사회보장",1976,5.227
"공공행정, 국방 및 사회보장",1975,3.767
총부가가치(기초가격),2004,81.799
총부가가치(기초가격),2003,78.643
총부가가치(기초가격),2002,75.851
총부가가치(기초가격),2001,73.996
총부가가치(기초가격),2000,71.748
총부가가치(기초가격),1999,71.197
총부가가치(기초가격),1998,72.706
총부가가치(기초가격),1997,69.054
총부가가치(기초가격),1996,66.488
총부가가치(기초가격),1995,64.106
총부가가치(기초가격),1994,59.868
총부가가치(기초가격),1993,55.351
국내총생산(시장가격),1999,72.007
국내총생산(시장가격),1999,72.408
국내총생산(시장가격),1999,69.539
국내총생산(시장가격),1999,71.544
국내총생산(시장가격),1998,70.633
국내총생산(시장가격),1998,72.019
국내총생산(시장가격),1998,71.641
국내총생산(시장가격),1998,75.093
국내총생산(시장가격),1997,71.469
국내총생산(시장가격),1997,69.636
국내총생산(시장가격),1997,67.38
문화 및 기타 서비스업,1978,10.942
문화 및 기타 서비스업,1978,10.222
문화 및 기타 서비스업,1978,10.275
문화 및 기타 서비스업,1978,10.34
문화 및 기타 서비스업,1977,8.88
문화 및 기타 서비스업,1977,8.435
문화 및 기타 서비스업,1977,8.461
문화 및 기타 서비스업,1977,8.697
국내총생산(시장가격),2019,105.346
국내총생산(시장가격),2019,104.099
국내총생산(시장가격),2019,104.197
문화 및 기타 서비스업,2003,65.189
문화 및 기타 서비스업,2003,64.716
문화 및 기타 서비스업,2002,61.742
문화 및 기타 서비스업,2002,61.319
문화 및 기타 서비스업,2002,61.061
사업서비스업,2015,100
문화 및 기타 서비스업,2002,60.917
문화 및 기타 서비스업,2001,59.704
문화 및 기타 서비스업,2001,59.558
문화 및 기타 서비스업,2001,59.372
문화 및 기타 서비스업,2001,59.205
문화 및 기타 서비스업,2000,57.06
문화 및 기타 서비스업,2000,57.666
(서비스),2014,105.348
광업,1960,0.433
광업,2021,99.113
광업,2020,100.205
광업,2019,104.866
광업,2018,104.245
광업,2017,106.548
광업,2016,103.125
광업,2015,100
광업,2014,88.396
광업,2013,89.234
광업,2012,84.575
광업,2011,83.407
광업,2010,73.192
가계,2011,95.08
가계,2011,93.489
가계,2010,93.089
"의료, 보건업 및 사회복지서비스업",1989,18.35
"의료, 보건업 및 사회복지서비스업",1989,18.314
"의료, 보건업 및 사회복지서비스업",1988,18.317
"의료, 보건업 및 사회복지서비스업",1988,18.172
"의료, 보건업 및 사회복지서비스업",1985,14.953
"의료, 보건업 및 사회복지서비스업",1984,14.159
"의료, 보건업 및 사회복지서비스업",1984,13.983
"의료, 보건업 및 사회복지서비스업",1984,14.393
"의료, 보건업 및 사회복지서비스업",1984,14.474
"의료, 보건업 및 사회복지서비스업",1983,13.936
"의료, 보건업 및 사회복지서비스업",1983,13.369
"의료, 보건업 및 사회복지서비스업",1983,13.796
"의료, 보건업 및 사회복지서비스업",1983,13.797
"의료, 보건업 및 사회복지서비스업",1982,13.271
"의료, 보건업 및 사회복지서비스업",1982,13.034
"???료, 보건업 및 사회복지서비스업",1982,12.845
"의료, 보건업 및 사회복지서비스업",1982,12.87
"의료, 보건업 및 사회복지서비스업",1981,12.084
"의료, 보건업 및 사회복지서비스업",1981,11.884
"의료, 보건업 및 사회복지서비스업",1981,11.239
"의료, 보건업 및 사회복지서비스업",1981,11.053
"의료, 보건업 및 사회복지서비스업",1979,7.7
"의료, 보건업 및 사회복지서비스업",1978,6.938
"의료, 보건업 및 사회복지서비스업",1978,6.508
"의료, 보건업 및 사회복지서비스업",1978,6.273
"의료, 보건업 및 사회복지서비스업",1978,6.056
"의료, 보건업 및 사회복지서비스업",1977,4.98
"의료, 보건업 및 사회복지서비스업",1977,4.711
"의료, 보건업 및 사회복지서비스업",1977,4.459
"의료, 보건업 및 사회복지서비스업",1977,4.42
"의료, 보건업 및 사회복지서비스업",1976,4.376
"의료, 보건업 및 사회복지서비스업",1976,4.173
"의료, 보건업 및 사회복지서비스업",1976,3.993
"의료, 보건업 및 사회복지서비스업",1976,3.926
"의료, 보건업 및 사회복지서비스업",1975,3.834
"의료, 보건업 및 사회복지서비스업",1975,3.738
